,Company,y_pred,y_true,Diff,current_volume,current_dividends,current_stock_splits,Diff_perc
5756,TRST,8.597209534176718,7.23,1.3672095341767179,561600.0,0.0,0.0,0.1891022868847466
5757,TRT,4.419722619606065,3.09,1.3297226196060654,5000.0,0.0,0.0,0.4303309448563319
5758,TRTN,38.961893397827765,32.54,6.421893397827766,454700.0,0.0,0.0,0.197353822920337
5759,TRTX,18.462813168765237,10.72,7.742813168765236,2070200.0,0.0,0.0,0.722277347832578
5760,TRU,102.85856141812911,93.11,9.748561418129114,1440300.0,0.0,0.0,0.10469940305154242
5761,TRUE,1.3588138321697718,2.96,-1.6011861678302282,973500.0,0.0,0.0,-0.5409412729156177
5762,TRUP,32.11488765538121,36.16,-4.045112344618786,336000.0,0.0,0.0,-0.11186704492861689
5763,TRV,143.89088807788465,127.15,16.740888077884648,3168200.0,0.0,0.0,0.131662509460359
5764,TRVG,1.7195153308392568,2.7,-0.9804846691607434,975000.0,0.0,0.0,-0.36314247005953454
5765,TRVI,1.0821237957111762,4.02,-2.9378762042888233,168100.0,0.0,0.0,-0.7308149761912497
5766,TRVN,0.6032346694254693,1.32,-0.7167653305745307,2210300.0,0.0,0.0,-0.5430040383140384
5767,TRWH,20.321595867167616,24.79,-4.468404132832383,455300.0,0.0,0.0,-0.1802502675608061
5768,TRX,0.8129773097649124,0.78,0.03297730976491242,331100.0,0.0,0.0,0.04227860226270823
5769,TRXC,-15.470590933012545,0.82,-16.290590933012545,10226100.0,0.0,0.0,-19.866574308551886
5770,TS,18.63011554780907,15.77,2.8601155478090696,1772800.0,0.0,0.0,0.18136433403989027
5771,TSBK,27.486970443819217,20.67,6.816970443819216,25600.0,0.0,0.0,0.3298002149888348
5772,TSC,24.86976149204073,18.33,6.539761492040732,157200.0,0.0,0.0,0.3567791321353373
5773,TSCAP,27.325619719368767,26.99,0.33561971936876844,0.0,0.0,0.0,0.01243496551940602
5774,TSCBP,27.5029121440648,24.05,3.4529121440648005,6500.0,0.0,0.0,0.14357223052244492
5775,TSCO,97.87184774310097,122.24,-24.368152256899023,1417500.0,0.0,0.0,-0.19934679529531268
5776,TSE,29.46918683970601,25.2,4.269186839706009,1025000.0,0.0,0.0,0.16941217617880988
5777,TSEM,26.870205215958556,21.16,5.710205215958556,747400.0,0.0,0.0,0.2698584695632588
5778,TSI,6.017759895210675,5.83,0.18775989521067515,85700.0,0.0,0.0,0.032205813929789905
5779,TSLA,486.918925221126,949.92,-463.00107477887394,14174700.0,0.0,0.0,-0.4874105975017622
5780,TSLX,22.110945740604066,19.51,2.6009457406040646,592600.0,0.0,0.0,0.13331346697099253
5781,TSM,63.14460148606851,55.57,7.574601486068509,6302100.0,0.0,0.0,0.13630738682865773
5782,TSN,101.24060086025514,68.67,32.57060086025514,5001900.0,0.0,0.0,0.47430611417293056
5783,TSQ,9.935178679777334,6.48,3.455178679777333,201700.0,0.0,0.0,0.5332065863853909
5784,TSRI,2.68798225485535,4.0,-1.31201774514465,14800.0,0.0,0.0,-0.3280044362861625
5785,TSU,17.770663738085986,14.7,3.0706637380859867,1310200.0,0.0,0.0,0.2088886896657134
5786,TT,140.9680525181579,98.99,41.978052518157895,2250800.0,0.0,0.0,0.42406356721040406
5787,TTC,87.03229944587456,74.26,12.772299445874552,1205100.0,0.0,0.0,0.17199433673410383
5788,TTD,306.29905775907986,358.31,-52.010942240920144,1445200.0,0.0,0.0,-0.14515626759208547
5789,TTEC,49.67880675603127,46.66,3.0188067560312746,96400.0,0.0,0.0,0.06469795876620821
5790,TTEK,107.73498498471471,83.78,23.954984984714713,196200.0,0.0,0.0,0.28592724975787437
5791,TTGT,32.49195381370246,28.91,3.5819538137024587,138200.0,0.0,0.0,0.12390016650648422
5792,TTI,1.1378218464988867,0.77,0.3678218464988867,13473300.0,0.0,0.0,0.4776907097388139
5793,TTM,10.127504142969235,7.8,2.327504142969235,3389100.0,0.0,0.0,0.29839796704733784
5794,TTMI,14.639029046847057,12.52,2.119029046847057,860800.0,0.0,0.0,0.16925152131366272
5795,TTNP,-0.6146094966914495,0.37,-0.9846094966914495,14623700.0,0.0,0.0,-2.6611067478147286
5796,TTOO,0.2772131228087269,1.34,-1.0627868771912732,8028400.0,0.0,0.0,-0.793124535217368
5797,TTP,45.31159740716308,19.86,25.451597407163078,73300.0,0.0,0.0,1.2815507254362073
5798,TTPH,-11.630122168618058,2.31,-13.940122168618059,859100.0,0.0,0.0,-6.034684921479679
5799,TTTN,30.202679026569,34.42,-4.217320973431001,3200.0,0.0,0.0,-0.12252530428329461
5800,TTWO,141.34660950516272,134.8,6.5466095051627065,2954800.0,0.0,0.0,0.04856535241218624
5801,TU,19.5942397214654,18.8,0.7942397214653987,1728100.0,0.0,0.0,0.04224679369496801
5802,TUFN,10.552718698629509,10.8,-0.2472813013704922,217200.0,0.0,0.0,-0.022896416793564092
5803,TUP,-2.8650856178345165,7.9,-10.765085617834517,8296200.0,0.0,0.0,-1.362669065548673
5804,TUR,27.340510694419883,22.95,4.390510694419884,231500.0,0.0,0.0,0.19130765553027818
5805,TURN,2.292051868386471,1.77,0.522051868386471,269800.0,0.0,0.0,0.2949445584104356
5806,TUSA,36.69189434554852,34.26,2.431894345548521,1200.0,0.0,0.0,0.07098348936218685
5807,TUSK,-10.698805292888071,2.16,-12.858805292888071,1399400.0,0.0,0.0,-5.953150598559292
5808,TV,10.390538353041338,7.38,3.010538353041338,1454900.0,0.0,0.0,0.40793202615736285
5809,TVC,26.699187713303356,25.72,0.9791877133033573,8000.0,0.0,0.0,0.038071061948031004
5810,TVE,25.85890009858414,25.96,-0.10109990141586067,5600.0,0.0,0.0,-0.00389444920708246
5811,TVIX,-116.30257278124827,112.95,-229.25257278124826,6141000.0,0.0,0.0,-2.0296819192673596
5812,TVTY,19.005241854101833,11.6,7.405241854101833,902800.0,0.0,0.0,0.6383829184570546
5813,TW,46.36866662477483,63.49,-17.12133337522517,1507600.0,0.0,0.0,-0.26966976492715655
5814,TWI,1.2274600695065807,2.1,-0.8725399304934194,1091400.0,0.0,0.0,-0.4154952049968664
5815,TWIN,6.0729975507507135,6.27,-0.19700244924928612,159200.0,0.0,0.0,-0.0314198483651174
5816,TWLO,111.39558257295066,196.73,-85.33441742704933,2384500.0,0.0,0.0,-0.4337641306717295
5817,TWMC,-1.7383933644722251,5.7,-7.438393364472225,14200.0,0.0,0.0,-1.304981292012671
5818,TWN,21.87763907405035,20.68,1.1976390740503504,2900.0,0.0,0.0,0.05791291460591637
5819,TWNK,15.080808056367676,12.61,2.4708080563676766,1236200.0,0.0,0.0,0.19594036925992678
5820,TWNKW,1.8316654858101318,0.95,0.8816654858101318,79800.0,0.0,0.0,0.9280689324317177
5821,TWO,15.009453281602251,5.86,9.149453281602252,30634800.0,0.0,0.0,1.5613401504440703
5822,TWOU,-6.738824953328717,33.71,-40.44882495332872,1211400.0,0.0,0.0,-1.199905812913934
5823,TWST,25.980438281141627,37.55,-11.56956171885837,405500.0,0.0,0.0,-0.30811083139436407
5824,TWTR,36.28699384563906,36.64,-0.3530061543609406,20211900.0,0.0,0.0,-0.009634447444348816
5825,TX,14.880850793808792,19.02,-4.139149206191208,440900.0,0.0,0.0,-0.2176208836062675
5826,TXG,125.42550420608379,81.0,44.42550420608379,1183900.0,0.0,0.0,0.5484630148899233
5827,TXMD,1.0585075357036597,1.49,-0.43149246429634025,21198900.0,0.0,0.0,-0.2895922579170069
5828,TXN,139.45791839753656,132.86,6.597918397536546,5602500.0,0.0,0.0,0.04966068340762114
5829,TXRH,52.71079792263845,60.79,-8.07920207736155,1384900.0,0.0,0.0,-0.13290347223822258
5830,TXT,43.53933480591844,40.55,2.989334805918446,2392100.0,0.0,0.0,0.0737197239437348
5831,TY,29.133657137925667,26.44,2.6936571379256655,78300.0,0.0,0.0,0.10187810657812653
5832,TYG,63.98086791102226,21.9,42.08086791102226,165700.0,0.0,0.0,1.9215008178548978
5833,TYHT,0.5611721802130729,0.498,0.06317218021307291,329200.0,0.0,0.0,0.12685176749613036
5834,TYL,348.9987735699211,358.17,-9.171226430078889,281600.0,0.0,0.0,-0.025605791747156065
5835,TYME,0.5149862993463372,1.6,-1.0850137006536629,329700.0,0.0,0.0,-0.6781335629085392
5836,TZAC,10.715430895273151,10.54,0.17543089527315203,0.0,0.0,0.0,0.016644297464245925
5837,TZACU,10.841319544966968,10.44,0.4013195449669684,0.0,0.0,0.0,0.0384405694412805
5838,,,,,,,,
5839,TZOO,8.850978328432365,8.38,0.47097832843236453,546300.0,0.0,0.0,0.05620266449073562
5840,UA,17.32270000878892,10.22,7.10270000878892,9732100.0,0.0,0.0,0.6949804313883483
5841,UAA,19.284498279807405,11.51,7.774498279807405,10108200.0,0.0,0.0,0.6754559756565948
5842,UAE,13.458092301648398,11.02,2.438092301648398,24100.0,0.0,0.0,0.22124249561237733
5843,UAL,88.81531916481975,48.69,40.12531916481976,89957300.0,0.0,0.0,0.8240977441942855
5844,UAMY,0.40191656668830367,0.37,0.03191656668830367,35600.0,0.0,0.0,0.08626099104946938
5845,UAN,2.8731524522142258,1.3,1.5731524522142257,398700.0,0.0,0.0,1.2101172709340198
5846,UAVS,0.4388789310556974,1.41,-0.9711210689443025,5209100.0,0.0,0.0,-0.6887383467690089
5847,UBA,25.178712423401397,17.06,8.118712423401398,194200.0,0.0,0.0,0.4758917012544782
5848,UBCP,13.964741330472876,13.56,0.4047413304728753,30100.0,0.0,0.0,0.029848180713338886
5849,UBER,24.529133141309853,37.08,-12.550866858690146,30099500.0,0.0,0.0,-0.33848076749434053
5850,UBFO,10.34327378223177,7.39,2.953273782231771,19800.0,0.0,0.0,0.39963109367141697
5851,UBOH,21.627312115683353,18.1,3.527312115683351,900.0,0.0,0.0,0.1948791224134448
5852,UBP,19.80057911562299,14.16,5.640579115622991,6100.0,0.0,0.0,0.39834598274173666
5853,UBS,10.804832809351408,11.95,-1.145167190648591,3772000.0,0.0,0.0,-0.09582989043084444
5854,UBSI,38.23467855853261,32.31,5.924678558532605,536000.0,0.0,0.0,0.18336980992053867
5855,UBX,3.9526736314435746,8.32,-4.367326368556426,369200.0,0.0,0.0,-0.5249190346822626
5856,UCBI,31.673562858241098,23.27,8.403562858241099,479200.0,0.0,0.0,0.36113291182815205
5857,UCL,22.353728783497164,16.88,5.473728783497165,8262.0,0.0,0.0,0.3242730321976994
5858,UCTT,27.254446896399823,23.81,3.4444468963998247,535700.0,0.0,0.0,0.1446638763712652
5859,UDR,50.65928922531505,42.77,7.889289225315046,2248500.0,0.0,0.0,0.184458480835049
5860,UE,19.4724500646462,13.25,6.2224500646462,1515700.0,0.0,0.0,0.4696188728034868
5861,UEC,0.6504804203009198,1.04,-0.38951957969908024,1328500.0,0.0,0.0,-0.37453805740296175
5862,UEIC,64.83446836042191,49.4,15.43446836042191,63000.0,0.0,0.0,0.31243863077777145
5863,UEPS,3.2324139347777523,3.54,-0.30758606522224774,313900.0,0.0,0.0,-0.08688871898933552
5864,UFAB,2.4505444328023622,3.35,-0.8994555671976379,24700.0,0.0,0.0,-0.268494199163474
5865,UFCS,42.15413501685249,31.7,10.454135016852494,63000.0,0.0,0.0,0.32978343901742885
5866,UFI,24.84838703221509,15.91,8.93838703221509,132300.0,0.0,0.0,0.5618093672039655
5867,UFO,26.228455326613012,22.94,3.288455326613011,52800.0,0.0,0.0,0.143350275789582
5868,UFPI,57.32725336229088,50.38,6.94725336229088,319900.0,0.0,0.0,0.1378970496683382
5869,UFPT,52.97535615240197,46.75,6.225356152401972,21300.0,0.0,0.0,0.133162698447101
5870,UFS,29.78750054798379,25.62,4.1675005479837886,1329700.0,0.0,0.0,0.16266590741544842
5871,UG,18.39990863760111,16.01,2.38990863760111,2700.0,0.0,0.0,0.14927599235484756
5872,UGI,39.34648243116318,36.77,2.5764824311631784,1230400.0,0.0,0.0,0.07007023201422839
5873,UGLD,171.27583857932953,175.63,-4.354161420670465,123300.0,0.0,0.0,-0.024791672383251525
5874,UGP,4.301610410474273,3.97,0.3316104104742732,1583500.0,0.0,0.0,0.08352907064843153
5875,UHAL,380.2289778699261,339.38,40.8489778699261,91000.0,0.0,0.0,0.12036353901209884
5876,UHS,152.19645205644815,111.21,40.98645205644816,791100.0,0.0,0.0,0.368550058955563
5877,UHT,142.10055914995274,103.35,38.75055914995275,39500.0,0.0,0.0,0.3749449361388752
5878,UI,177.36441378970764,181.92,-4.555586210292347,96500.0,0.0,0.0,-0.02504170080415758
5879,UIHC,9.338923251561091,8.65,0.688923251561091,250500.0,0.0,0.0,0.07964430653885445
5880,UIS,9.393175399286934,13.22,-3.826824600713067,763400.0,0.0,0.0,-0.2894723601144529
5881,UL,62.18344904703767,56.53,5.653449047037668,825900.0,0.0,0.0,0.10000794351738312
5882,ULBI,7.294011680790707,8.21,-0.9159883192092941,29600.0,0.0,0.0,-0.11156983181599196
5883,ULH,19.644723583210414,17.48,2.1647235832104137,52300.0,0.0,0.0,0.12384002192279255
5884,ULTA,232.5552273894476,254.57,-22.0147726105524,1018000.0,0.0,0.0,-0.08647826770849824
5885,UMBF,66.46110849973157,61.4,5.061108499731567,287700.0,0.0,0.0,0.0824284771943252
5886,UMC,2.90591430941865,2.87,0.035914309418649815,1592500.0,0.0,0.0,0.012513696661550458
5887,UMH,16.135607388409852,13.86,2.2756073884098527,257700.0,0.0,0.0,0.16418523725900813
5888,UMPQ,16.510987487968183,13.5,3.0109874879681833,2102600.0,0.0,0.0,0.22303611021986544
5889,UMRX,-1.034530260353188,0.59,-1.624530260353188,437500.0,0.0,0.0,-2.7534411192426917
5890,UN,60.87865275934986,53.73,7.148652759349865,1441400.0,0.0,0.0,0.13304769699143618
5891,UNAM,6.9186719996696215,4.96,1.9586719996696216,0.0,0.0,0.0,0.39489354832048823
5892,UNB,25.738466291319828,21.31,4.428466291319829,33300.0,0.0,0.0,0.20781165139933502
5893,UNF,244.91126890808806,184.52,60.39126890808805,84500.0,0.0,0.0,0.32728847229616326
5894,UNFI,5.030653085492883,22.61,-17.579346914507116,1931100.0,0.0,0.0,-0.7775031806504695
5895,UNFI,5.030653085492883,22.61,-17.579346914507116,1931100.0,0.0,0.0,-0.7775031806504695
5896,UNH,280.5980601691496,309.48,-28.8819398308504,4635500.0,0.0,0.0,-0.09332409147877213
5897,UNIT,2.553042628373804,9.0,-6.446957371626196,1899600.0,0.0,0.0,-0.7163285968473551
5898,UNM,24.71183559215605,20.22,4.49183559215605,4386300.0,0.0,0.0,0.22214814995826165
5899,UNMA,28.71868644314576,25.77,2.9486864431457604,39500.0,0.0,0.0,0.11442322247364224
5900,UNP,182.51599664750404,181.66,0.8559966475040426,3436600.0,0.0,0.0,0.0047120810718047045
5901,UNTY,22.79736900540148,16.44,6.35736900540148,15800.0,0.0,0.0,0.38670127770081997
5902,UNVR,23.048469976312276,18.1,4.948469976312275,1415100.0,0.0,0.0,0.27339613128797097
5903,UONE,1.9194752962553905,2.07,-0.15052470374460936,90400.0,0.0,0.0,-0.07271724818580162
5904,UONEK,1.9394197354641343,0.98,0.9594197354641343,52100.0,0.0,0.0,0.9789997300654432
5905,UPLD,41.60842248438378,37.36,4.248422484383781,169100.0,0.0,0.0,0.11371580525652518
5906,UPS,122.02792505276,110.45,11.577925052759994,4561100.0,0.0,0.0,0.10482503442969664
5907,UPWK,6.175816569970912,12.23,-6.054183430029088,1728800.0,0.0,0.0,-0.4950272632893776
5908,URBN,23.64667635918511,21.29,2.356676359185112,1629800.0,0.0,0.0,0.1106940516291739
5909,URG,0.4570410887246643,0.57,-0.11295891127533564,645700.0,0.0,0.0,-0.19817352855322043
5910,URGN,21.208287436823028,28.24,-7.031712563176971,238100.0,0.0,0.0,-0.24899832022581342
5911,URI,159.32295443739804,158.28,1.0429544373980377,1931400.0,0.0,0.0,0.0065893002110060505
5912,UROV,12.360073800444951,11.8,0.5600738004449504,112300.0,0.0,0.0,0.047463881393639856
5913,USA,6.986766837397591,6.03,0.9567668373975904,642400.0,0.0,0.0,0.15866780056344781
5914,USAC,16.99199133603213,14.29,2.7019913360321297,315300.0,0.0,0.0,0.1890826687216326
5915,USAK,0.9712739696581068,7.87,-6.898726030341893,96600.0,0.0,0.0,-0.8765852643382329
5916,USAP,12.690702753472944,9.32,3.370702753472944,29000.0,0.0,0.0,0.36166338556576655
5917,USAS,3.7529280812307872,2.5,1.2529280812307872,709400.0,0.0,0.0,0.5011712324923149
5918,USAU,11.36256846620661,7.03,4.33256846620661,51800.0,0.0,0.0,0.6162970791190058
5919,USB,60.55228297459367,43.51,17.042282974593675,10445800.0,0.0,0.0,0.3916865772142881
5920,USCR,46.23388056706528,27.31,18.92388056706528,554400.0,0.0,0.0,0.6929286183473189
5921,USDP,9.514320872199592,4.78,4.734320872199592,447400.0,0.0,0.0,0.9904436971128853
5922,USEG,1.8364780208202083,7.66,-5.823521979179792,399200.0,0.0,0.0,-0.7602509111200773
5923,USFD,44.246304794408125,25.29,18.956304794408126,9511300.0,0.0,0.0,0.7495573267856119
5924,USIG,61.35103775423006,59.53,1.821037754230062,1409100.0,0.0,0.0,0.030590252884765023
5925,USIO,1.5440206126617608,2.14,-0.5959793873382393,137300.0,0.0,0.0,-0.27849504081226134
5926,USLB,36.72246476225975,32.96,3.7624647622597465,600.0,0.0,0.0,0.11415245031127871
5927,USLM,96.43432605935591,76.22,20.214326059355912,2400.0,0.0,0.0,0.26521026055308206
5928,USLV,100.35332307959479,66.37,33.98332307959478,686700.0,0.0,0.0,0.5120283724513301
5929,USM,24.152933169273513,35.0,-10.847066830726487,234600.0,0.0,0.0,-0.3099161951636139
5930,USMC,33.05440353420425,30.92,2.134403534204246,11500.0,0.0,0.0,0.0690298685059588
5931,USNA,53.31262076027325,83.79,-30.47737923972676,136100.0,0.0,0.0,-0.3637352815339152
5932,USOI,15.555102908549712,4.71,10.845102908549713,514300.0,0.0,0.0,2.3025696196496206
5933,USPH,134.0180627264073,86.73,47.28806272640729,163000.0,0.0,0.0,0.5452330534579417
5934,USWS,-2.2747758137426928,0.96,-3.2347758137426927,6858400.0,0.0,0.0,-3.369558139315305
5935,,,,,,,,
5936,USX,3.3529265193446225,5.94,-2.587073480655378,290200.0,0.0,0.0,-0.4355342560025888
5937,UTF,28.563763568555153,24.49,4.0737635685551545,374400.0,0.0,0.0,0.1663439595163395
5938,UTG,40.53544546052346,35.5,5.035445460523462,401500.0,0.0,0.0,0.14184353409925246
5939,UTHR,71.35685016799539,125.82,-54.4631498320046,462700.0,0.0,0.0,-0.43286560031795107
5940,UTI,8.482691918748035,7.61,0.8726919187480346,204400.0,0.0,0.0,0.11467699326518195
5941,UTL,67.92072973439464,50.87,17.050729734394643,51200.0,0.0,0.0,0.3351824205699753
5942,UTMD,108.31420598472423,102.69,5.624205984724227,15800.0,0.0,0.0,0.05476877967401137
5943,UTSI,2.491522637819247,1.82,0.6715226378192469,4900.0,0.0,0.0,0.3689684823182675
5944,UUU,0.4319801804587391,0.78,-0.34801981954126093,142800.0,0.0,0.0,-0.44617925582212936
5945,UUUU,1.045692895059251,1.67,-0.6243071049407489,959000.0,0.0,0.0,-0.3738365897848796
5946,UVE,22.113777228440938,19.78,2.333777228440937,159400.0,0.0,0.0,0.11798671529023946
5947,UVSP,26.725225525773244,19.19,7.535225525773242,148100.0,0.0,0.0,0.3926641753920397
5948,UVV,52.385438699409455,47.73,4.6554386994094585,166400.0,0.0,0.0,0.09753695159039302
5949,UXIN,1.8277563108142882,1.73,0.09775631081428826,1341400.0,0.0,0.0,0.056506538042941194
5950,UZA,26.503984218066844,25.87,0.6339842180668427,11800.0,0.0,0.0,0.024506541092649502
5951,UZB,26.331439090145714,25.8,0.5314390901457138,7900.0,0.0,0.0,0.020598414346733093
5952,UZC,26.870185949166167,25.65,1.2201859491661686,20600.0,0.0,0.0,0.047570602306673246
5953,V,215.57630454027074,199.6,15.976304540270746,7628100.0,0.0,0.0,0.08004160591318009
5954,VAC,135.1445437756983,104.21,30.934543775698316,508200.0,0.0,0.0,0.29684813142403144
5955,VAL,-2.8500399391764475,2.19,-5.040039939176447,207572200.0,0.0,0.0,-2.3013881000805694
5956,VALE,11.574382562573394,11.27,0.30438256257339447,31123800.0,0.0,0.0,0.027008213183087354
5957,VALU,31.962474451248497,29.85,2.112474451248495,4000.0,0.0,0.0,0.07076966335840855
5958,VAPO,6.397771823785355,31.11,-24.712228176214644,1021700.0,0.0,0.0,-0.7943499895922419
5959,VAR,132.66154542017915,134.2,-1.5384545798208364,697200.0,0.0,0.0,-0.011463894037413089
5960,VBF,21.52705621519509,20.36,1.167056215195089,26000.0,0.0,0.0,0.057321032180505355
5961,VBFC,39.650962947824524,33.74,5.9109629478245225,100.0,0.0,0.0,0.1751915515063581
5962,VBIV,0.3888204184054782,2.03,-1.6411795815945216,5981501.0,0.0,0.0,-0.8084628480761191
5963,VBLT,1.2500853721683534,1.3,-0.049914627831646685,520800.0,0.0,0.0,-0.03839586756280514
5964,VBND,52.59316260240943,50.95,1.6431626024094257,14900.0,0.0,0.0,0.03225049268713299
5965,VBTX,27.255000254137414,21.11,6.145000254137415,328800.0,0.0,0.0,0.2910942801580964
5966,VC,91.86746219441301,79.26,12.607462194413003,278300.0,0.0,0.0,0.15906462521338635
5967,VCEL,16.57505679971113,14.38,2.1950567997111303,440200.0,0.0,0.0,0.15264650902024549
5968,VCF,15.659684626063274,13.75,1.9096846260632745,7900.0,0.0,0.0,0.1388861546227836
5969,VCIF,11.531489442287661,9.77,1.7614894422876617,6600.0,0.0,0.0,0.1802957463958712
5970,VCIT,96.06997311437985,94.08,1.9899731143798505,4470000.0,0.0,0.0,0.021151925110330042
5971,VCLT,110.73937051751909,104.4,6.339370517519086,1397900.0,0.0,0.0,0.06072193982297975
5972,VCNX,6.044667217650691,3.69,2.354667217650691,65000.0,0.0,0.0,0.6381211971953092
5973,VCRA,13.542580648918698,21.69,-8.147419351081304,278400.0,0.0,0.0,-0.3756302144343616
5974,VCSH,82.63601966282319,82.17,0.46601966282318585,6976200.0,0.0,0.0,0.005671408821019665
5975,VCTR,23.63983732029044,19.0,4.6398373202904395,576100.0,0.0,0.0,0.2442019642258126
5976,VCV,13.384460185668557,11.61,1.7744601856685573,129900.0,0.0,0.0,0.15283894794733482
5977,VCYT,31.589399595074397,26.3,5.289399595074396,316300.0,0.0,0.0,0.20111785532602267
5978,VEC,65.68297639910585,57.31,8.372976399105852,101200.0,0.0,0.0,0.14609974522955596
5979,VECO,15.874078047716417,13.49,2.3840780477164163,1188000.0,0.0,0.0,0.1767292844860205
5980,VEDL,6.968274396397179,5.62,1.348274396397179,540100.0,0.0,0.0,0.23990647622725605
5981,VEEV,173.09654194167337,218.36,-45.26345805832665,1553600.0,0.0,0.0,-0.20728823071224878
5982,VEL,16.051473684210524,6.16,9.891473684210524,432000.0,0.0,0.0,1.605758714969241
5983,VEON,2.515228008325118,1.75,0.765228008325118,15498200.0,0.0,0.0,0.4372731476143531
5984,VER,10.498242952187223,7.2,3.2982429521872225,17610400.0,0.0,0.0,0.45808929891489203
5985,VERB,-3.8505072953320276,1.29,-5.140507295332028,147000.0,0.0,0.0,-3.984889376226378
5986,,,,,,,,
5987,VERI,1.3905487197298516,12.61,-11.219451280270148,1003800.0,0.0,0.0,-0.8897265091411696
5988,VERO,2.5079473623184114,4.1,-1.5920526376815882,71700.0,0.0,0.0,-0.38830552138575325
5989,VERU,3.7377274503346674,3.39,0.34772745033466723,277100.0,0.0,0.0,0.10257446912527056
5990,VERY,16.5528086980084,11.48,5.072808698008398,6600.0,0.0,0.0,0.441882290767282
5991,VET,9.976012282249243,7.46,2.5160122822492434,2883600.0,0.0,0.0,0.33726706196370554
5992,VETS,34.92914706190682,30.63,4.299147061906819,0.0,0.0,0.0,0.14035739673218475
5993,VFC,95.18484104763913,67.59,27.59484104763912,3609700.0,0.0,0.0,0.40826810249503065
5994,VFF,2.4631407798937683,6.8,-4.3368592201062315,1792100.0,0.0,0.0,-0.6377734147215046
5995,VFL,14.098549309540424,12.12,1.9785493095404245,21500.0,0.0,0.0,0.16324664270135517
5996,VG,9.116518259243453,10.54,-1.4234817407565465,3762600.0,0.0,0.0,-0.13505519362016571
5997,VGI,13.11807721753421,11.31,1.8080772175342101,77300.0,0.0,0.0,0.1598653596405137
5998,VGIT,68.45478381377659,69.9,-1.4452161862234192,1015300.0,0.0,0.0,-0.020675481920220586
5999,VGLT,93.54981715342805,95.76,-2.2101828465719535,250600.0,0.0,0.0,-0.023080439082831593
6000,VGM,13.476118241665617,12.19,1.2861182416656174,70100.0,0.0,0.0,0.10550600834008346
6001,VGR,14.29384038688185,12.34,1.9538403868818506,1218900.0,0.0,0.0,0.1583339049336994
6002,VGSH,61.55971397893413,62.08,-0.5202860210658713,3783600.0,0.0,0.0,-0.008380895957890969
6003,VGZ,0.7873976699835128,0.92,-0.13260233001648725,305900.0,0.0,0.0,-0.14413296740922527
6004,VHC,3.816924159043426,6.65,-2.833075840956574,473700.0,0.0,0.0,-0.42602644224910885
6005,VHI,39954517.5669689,12.37,39954505.196968906,70700.0,0.0,0.0,3229951.915680591
6006,,,,,,,,
6007,VIACA,29.841375510204077,31.76,-1.9186244897959241,240400.0,0.0,0.0,-0.060410090988536655
6008,VIAV,17.06589726389311,13.15,3.9158972638931093,2070200.0,0.0,0.0,0.29778686417438094
6009,VICI,26.68560149030413,22.83,3.8556014903041316,7457100.0,0.0,0.0,0.1688831138985603
6010,VICR,45.466586728097326,66.33,-20.863413271902672,212800.0,0.0,0.0,-0.3145396241806524
6011,VIDI,24.569839549287305,21.78,2.7898395492873043,120500.0,0.0,0.0,0.12809180667067513
6012,VIE,56.77208896581221,50.0,6.772088965812209,498500.0,0.0,0.0,0.13544177931624418
6013,VIGI,75.62221153550882,68.53,7.092211535508824,172000.0,0.0,0.0,0.10349061046999597
6014,VIIX,15.759322882638294,63.13,-47.37067711736171,28200.0,0.0,0.0,-0.7503671331753795
6015,VIOT,7.630844244475952,5.65,1.9808442444759518,98000.0,0.0,0.0,0.3505919016771596
6016,VIPS,15.46730441214311,17.18,-1.7126955878568904,5540000.0,0.0,0.0,-0.09969124492764204
6017,VIR,23.367122427158513,35.94,-12.572877572841485,2455600.0,0.0,0.0,-0.3498296486600302
6018,VIRC,4.025600500227137,3.12,0.9056005002271368,18100.0,0.0,0.0,0.29025657058562077
6019,VIRT,11.195788185998934,22.47,-11.274211814001065,1778400.0,0.0,0.0,-0.501745074054342
6020,VISL,-1.8295855707132054,0.99,-2.8195855707132056,42377700.0,0.0,0.0,-2.848066233043642
6021,VIST,7.889030951667451,3.8,4.089030951667451,279000.0,0.0,0.0,1.0760607767545924
6022,VIV,13.766752865134572,10.0,3.7667528651345723,2130300.0,0.0,0.0,0.3766752865134572
6023,VIVE,-62.593108536263856,0.719,-63.31210853626386,2474200.0,0.0,0.0,-88.05578377783569
6024,VIVO,5.111355674835423,16.53,-11.418644325164578,679800.0,0.0,0.0,-0.6907830807722067
6025,VJET,1.8422562054531533,1.75,0.09225620545315327,351100.0,0.0,0.0,0.052717831687516155
6026,VKI,11.744869336309566,10.51,1.2348693363095666,84500.0,0.0,0.0,0.11749470374020615
6027,VKQ,13.059714661928416,11.94,1.1197146619284162,121000.0,0.0,0.0,0.0937784473976898
6028,VKTX,6.303252641175977,7.58,-1.2767473588240232,1547000.0,0.0,0.0,-0.16843632702163894
6029,,,,,,,,
6030,VLGEA,22.557642642563145,26.11,-3.552357357436854,37800.0,0.0,0.0,-0.1360535180940963
6031,VLO,93.71597523113269,75.62,18.095975231132684,4397300.0,0.0,0.0,0.23930144447411641
6032,VLRS,12.964694876272144,6.67,6.294694876272144,1015200.0,0.0,0.0,0.9437323652581926
